country_region_code,country_region,sub_region_1,sub_region_2,metro_area,PHU,popshare,date,retail_and_recreation_percent_change_from_baseline,grocery_and_pharmacy_percent_change_from_baseline,parks_percent_change_from_baseline,transit_stations_percent_change_from_baseline,workplaces_percent_change_from_baseline,residential_percent_change_from_baseline
CA,Canada,Ontario,Frontenac County,,"Kingston, Frontenac and Lennox & Addington Public Health",0.778199552,2020-08-02,-10,-9,203,-21,-20,3
CA,Canada,Ontario,Frontenac County,,"Kingston, Frontenac and Lennox & Addington Public Health",0.778199552,2020-08-03,-24,-12,301,-39,-71,13
CA,Canada,Ontario,Frontenac County,,"Kingston, Frontenac and Lennox & Addington Public Health",0.778199552,2020-08-04,-12,1,71,-27,-48,11
CA,Canada,Ontario,Frontenac County,,"Kingston, Frontenac and Lennox & Addington Public Health",0.778199552,2020-08-05,-7,5,176,-26,-45,9
CA,Canada,Ontario,Frontenac County,,"Kingston, Frontenac and Lennox & Addington Public Health",0.778199552,2020-08-06,-9,7,195,-28,-45,9
CA,Canada,Ontario,Frontenac County,,"Kingston, Frontenac and Lennox & Addington Public Health",0.778199552,2020-08-07,-17,-7,214,-31,-43,9
CA,Canada,Ontario,Frontenac County,,"Kingston, Frontenac and Lennox & Addington Public Health",0.778199552,2020-08-08,-12,-1,,-8,-6,-2
CA,Canada,Ontario,Frontenac County,,"Kingston, Frontenac and Lennox & Addington Public Health",0.778199552,2020-08-09,-14,-10,237,-24,-11,0
CA,Canada,Ontario,Frontenac County,,"Kingston, Frontenac and Lennox & Addington Public Health",0.778199552,2020-08-10,-10,2,175,-32,-45,9
CA,Canada,Ontario,Frontenac County,,"Kingston, Frontenac and Lennox & Addington Public Health",0.778199552,2020-08-11,-11,0,155,-32,-44,9
CA,Canada,Ontario,Frontenac County,,"Kingston, Frontenac and Lennox & Addington Public Health",0.778199552,2020-08-12,-10,0,200,-31,-43,8
CA,Canada,Ontario,Frontenac County,,"Kingston, Frontenac and Lennox & Addington Public Health",0.778199552,2020-08-13,-13,1,198,-47,-44,9
CA,Canada,Ontario,Frontenac County,,"Kingston, Frontenac and Lennox & Addington Public Health",0.778199552,2020-08-14,-17,-6,215,-28,-42,9
CA,Canada,Ontario,Frontenac County,,"Kingston, Frontenac and Lennox & Addington Public Health",0.778199552,2020-08-15,-9,0,,-8,-7,-2
CA,Canada,Ontario,Frontenac County,,"Kingston, Frontenac and Lennox & Addington Public Health",0.778199552,2020-08-16,-10,-7,240,-17,-12,0
CA,Canada,Ontario,Frontenac County,,"Kingston, Frontenac and Lennox & Addington Public Health",0.778199552,2020-08-17,-11,3,,-31,-46,9
CA,Canada,Ontario,Frontenac County,,"Kingston, Frontenac and Lennox & Addington Public Health",0.778199552,2020-08-18,-12,-4,,-36,-43,9
CA,Canada,Ontario,Frontenac County,,"Kingston, Frontenac and Lennox & Addington Public Health",0.778199552,2020-08-19,-11,-1,,-31,-42,9
CA,Canada,Ontario,Frontenac County,,"Kingston, Frontenac and Lennox & Addington Public Health",0.778199552,2020-08-20,-9,8,,-26,-43,8
CA,Canada,Ontario,Frontenac County,,"Kingston, Frontenac and Lennox & Addington Public Health",0.778199552,2020-08-21,-19,-11,,-28,-43,10
CA,Canada,Ontario,Frontenac County,,"Kingston, Frontenac and Lennox & Addington Public Health",0.778199552,2020-08-22,-11,-3,,,-6,-2
CA,Canada,Ontario,Frontenac County,,"Kingston, Frontenac and Lennox & Addington Public Health",0.778199552,2020-08-23,-11,-6,,,-11,-1
CA,Canada,Ontario,Frontenac County,,"Kingston, Frontenac and Lennox & Addington Public Health",0.778199552,2020-08-24,-11,0,,-30,-45,8
CA,Canada,Ontario,Frontenac County,,"Kingston, Frontenac and Lennox & Addington Public Health",0.778199552,2020-08-25,-12,1,,-28,-44,8
CA,Canada,Ontario,Frontenac County,,"Kingston, Frontenac and Lennox & Addington Public Health",0.778199552,2020-08-26,-13,1,,-26,-42,8
CA,Canada,Ontario,Frontenac County,,"Kingston, Frontenac and Lennox & Addington Public Health",0.778199552,2020-08-27,-17,3,,-37,-44,11
CA,Canada,Ontario,Frontenac County,,"Kingston, Frontenac and Lennox & Addington Public Health",0.778199552,2020-08-28,-19,-12,,-27,-42,8
CA,Canada,Ontario,Frontenac County,,"Kingston, Frontenac and Lennox & Addington Public Health",0.778199552,2020-08-29,-10,-1,,,-11,0
CA,Canada,Ontario,Frontenac County,,"Kingston, Frontenac and Lennox & Addington Public Health",0.778199552,2020-08-30,-9,0,,,-8,-1
CA,Canada,Ontario,Frontenac County,,"Kingston, Frontenac and Lennox & Addington Public Health",0.778199552,2020-08-31,-7,9,,-27,-44,7
CA,Canada,Ontario,Frontenac County,,"Kingston, Frontenac and Lennox & Addington Public Health",0.778199552,2020-09-01,-9,5,,-30,-43,8
CA,Canada,Ontario,Frontenac County,,"Kingston, Frontenac and Lennox & Addington Public Health",0.778199552,2020-09-02,-11,4,,-31,-43,9
CA,Canada,Ontario,Frontenac County,,"Kingston, Frontenac and Lennox & Addington Public Health",0.778199552,2020-09-03,-9,13,,-21,-42,8
CA,Canada,Ontario,Frontenac County,,"Kingston, Frontenac and Lennox & Addington Public Health",0.778199552,2020-09-04,-11,-4,,-13,-42,7
CA,Canada,Ontario,Frontenac County,,"Kingston, Frontenac and Lennox & Addington Public Health",0.778199552,2020-09-05,-3,3,,,-8,-3
CA,Canada,Ontario,Frontenac County,,"Kingston, Frontenac and Lennox & Addington Public Health",0.778199552,2020-09-06,-3,6,,,-11,-1
CA,Canada,Ontario,Frontenac County,,"Kingston, Frontenac and Lennox & Addington Public Health",0.778199552,2020-09-07,-28,-11,,-28,-76,16
CA,Canada,Ontario,Frontenac County,,"Kingston, Frontenac and Lennox & Addington Public Health",0.778199552,2020-09-08,-15,9,,-31,-45,7
CA,Canada,Ontario,Frontenac County,,"Kingston, Frontenac and Lennox & Addington Public Health",0.778199552,2020-09-09,-18,6,,-34,-44,7
CA,Canada,Ontario,Frontenac County,,"Kingston, Frontenac and Lennox & Addington Public Health",0.778199552,2020-09-10,-18,6,,-33,-43,8
CA,Canada,Ontario,Frontenac County,,"Kingston, Frontenac and Lennox & Addington Public Health",0.778199552,2020-09-11,-20,-16,127,-31,-41,7
CA,Canada,Ontario,Frontenac County,,"Kingston, Frontenac and Lennox & Addington Public Health",0.778199552,2020-09-12,-15,-6,,-7,-11,-2
CA,Canada,Ontario,Frontenac County,,"Kingston, Frontenac and Lennox & Addington Public Health",0.778199552,2020-09-13,-24,-17,78,-32,-20,3
CA,Canada,Ontario,Frontenac County,,"Kingston, Frontenac and Lennox & Addington Public Health",0.778199552,2020-09-14,-16,-7,101,-33,-39,7
CA,Canada,Ontario,Frontenac County,,"Kingston, Frontenac and Lennox & Addington Public Health",0.778199552,2020-09-15,-17,-10,82,-30,-38,7
CA,Canada,Ontario,Frontenac County,,"Kingston, Frontenac and Lennox & Addington Public Health",0.778199552,2020-09-16,-20,-12,96,-35,-39,7
CA,Canada,Ontario,Frontenac County,,"Kingston, Frontenac and Lennox & Addington Public Health",0.778199552,2020-09-17,-19,-8,83,-33,-39,8
CA,Canada,Ontario,Frontenac County,,"Kingston, Frontenac and Lennox & Addington Public Health",0.778199552,2020-09-18,-17,-16,108,-29,-37,8
CA,Canada,Ontario,Frontenac County,,"Kingston, Frontenac and Lennox & Addington Public Health",0.778199552,2020-09-19,-14,-9,256,-12,-12,-1
CA,Canada,Ontario,Frontenac County,,"Kingston, Frontenac and Lennox & Addington Public Health",0.778199552,2020-09-20,-17,-14,195,-25,-13,1
CA,Canada,Ontario,Frontenac County,,"Kingston, Frontenac and Lennox & Addington Public Health",0.778199552,2020-09-21,-19,-9,81,-33,-40,8
CA,Canada,Ontario,Frontenac County,,"Kingston, Frontenac and Lennox & Addington Public Health",0.778199552,2020-09-22,-22,-12,68,-36,-39,8
CA,Canada,Ontario,Frontenac County,,"Kingston, Frontenac and Lennox & Addington Public Health",0.778199552,2020-09-23,-23,-11,75,-34,-38,9
CA,Canada,Ontario,Frontenac County,,"Kingston, Frontenac and Lennox & Addington Public Health",0.778199552,2020-09-24,-23,-9,80,-35,-37,8
CA,Canada,Ontario,Frontenac County,,"Kingston, Frontenac and Lennox & Addington Public Health",0.778199552,2020-09-25,-23,-18,113,-37,-37,9
CA,Canada,Ontario,Frontenac County,,"Kingston, Frontenac and Lennox & Addington Public Health",0.778199552,2020-09-26,-20,-11,271,-22,-6,-1
CA,Canada,Ontario,Frontenac County,,"Kingston, Frontenac and Lennox & Addington Public Health",0.778199552,2020-09-27,-23,-14,172,-38,-13,1
CA,Canada,Ontario,Frontenac County,,"Kingston, Frontenac and Lennox & Addington Public Health",0.778199552,2020-09-28,-22,-8,72,-38,-37,8
CA,Canada,Ontario,Frontenac County,,"Kingston, Frontenac and Lennox & Addington Public Health",0.778199552,2020-09-29,-23,-12,11,-40,-37,9
CA,Canada,Ontario,Frontenac County,,"Kingston, Frontenac and Lennox & Addington Public Health",0.778199552,2020-09-30,-21,-8,5,-39,-39,10
CA,Canada,Ontario,Frontenac County,,"Kingston, Frontenac and Lennox & Addington Public Health",0.778199552,2020-10-01,-20,-4,52,-39,-35,8
CA,Canada,Ontario,Frontenac County,,"Kingston, Frontenac and Lennox & Addington Public Health",0.778199552,2020-10-02,-25,-18,39,-42,-34,10
CA,Canada,Ontario,Frontenac County,,"Kingston, Frontenac and Lennox & Addington Public Health",0.778199552,2020-10-03,-20,-9,182,-24,-13,1
CA,Canada,Ontario,Frontenac County,,"Kingston, Frontenac and Lennox & Addington Public Health",0.778199552,2020-10-04,-24,-14,103,-42,-16,3
CA,Canada,Ontario,Frontenac County,,"Kingston, Frontenac and Lennox & Addington Public Health",0.778199552,2020-10-05,-23,-7,44,-38,-37,8
CA,Canada,Ontario,Frontenac County,,"Kingston, Frontenac and Lennox & Addington Public Health",0.778199552,2020-10-06,-25,-9,34,-37,-37,8
CA,Canada,Ontario,Frontenac County,,"Kingston, Frontenac and Lennox & Addington Public Health",0.778199552,2020-10-07,-26,-9,5,-44,-37,10
CA,Canada,Ontario,Frontenac County,,"Kingston, Frontenac and Lennox & Addington Public Health",0.778199552,2020-10-08,-22,1,43,-39,-35,9
CA,Canada,Ontario,Frontenac County,,"Kingston, Frontenac and Lennox & Addington Public Health",0.778199552,2020-10-09,-25,-11,67,-33,-34,9
CA,Canada,Ontario,Frontenac County,,"Kingston, Frontenac and Lennox & Addington Public Health",0.778199552,2020-10-10,-27,-4,169,-22,-8,1
CA,Canada,Ontario,Frontenac County,,"Kingston, Frontenac and Lennox & Addington Public Health",0.778199552,2020-10-11,-34,-16,173,-42,-14,1
CA,Canada,Ontario,Frontenac County,,"Kingston, Frontenac and Lennox & Addington Public Health",0.778199552,2020-10-12,-58,-42,69,-54,-77,17
CA,Canada,Ontario,Frontenac County,,"Kingston, Frontenac and Lennox & Addington Public Health",0.778199552,2020-10-13,-28,-9,19,-36,-37,10
CA,Canada,Ontario,Frontenac County,,"Kingston, Frontenac and Lennox & Addington Public Health",0.778199552,2020-10-14,-25,-10,47,-36,-35,9
CA,Canada,Ontario,Frontenac County,,"Kingston, Frontenac and Lennox & Addington Public Health",0.778199552,2020-10-15,-25,-8,-4,-41,-34,11
CA,Canada,Ontario,Frontenac County,,"Kingston, Frontenac and Lennox & Addington Public Health",0.778199552,2020-10-16,-24,-15,18,-42,-32,10
CA,Canada,Ontario,Frontenac County,,"Kingston, Frontenac and Lennox & Addington Public Health",0.778199552,2020-10-17,-18,-10,152,-31,-9,1
CA,Canada,Ontario,Frontenac County,,"Kingston, Frontenac and Lennox & Addington Public Health",0.778199552,2020-10-18,-25,-19,61,-41,-17,4
CA,Canada,Ontario,Frontenac County,,"Kingston, Frontenac and Lennox & Addington Public Health",0.778199552,2020-10-19,-26,-17,-27,-45,-36,12
CA,Canada,Ontario,Frontenac County,,"Kingston, Frontenac and Lennox & Addington Public Health",0.778199552,2020-10-20,-23,-10,7,-38,-35,10
CA,Canada,Ontario,Frontenac County,,"Kingston, Frontenac and Lennox & Addington Public Health",0.778199552,2020-10-21,-25,-15,-7,-42,-35,11
CA,Canada,Ontario,Frontenac County,,"Kingston, Frontenac and Lennox & Addington Public Health",0.778199552,2020-10-22,-23,-10,3,-40,-34,10
CA,Canada,Ontario,Frontenac County,,"Kingston, Frontenac and Lennox & Addington Public Health",0.778199552,2020-10-23,-25,-19,63,-38,-32,9
CA,Canada,Ontario,Frontenac County,,"Kingston, Frontenac and Lennox & Addington Public Health",0.778199552,2020-10-24,-17,-8,102,-30,-11,2
CA,Canada,Ontario,Frontenac County,,"Kingston, Frontenac and Lennox & Addington Public Health",0.778199552,2020-10-25,-23,-15,58,-42,-16,4
CA,Canada,Ontario,Frontenac County,,"Kingston, Frontenac and Lennox & Addington Public Health",0.778199552,2020-10-26,-26,-16,-25,-43,-36,11
CA,Canada,Ontario,Frontenac County,,"Kingston, Frontenac and Lennox & Addington Public Health",0.778199552,2020-10-27,-24,-14,-10,-36,-34,10
CA,Canada,Ontario,Frontenac County,,"Kingston, Frontenac and Lennox & Addington Public Health",0.778199552,2020-10-28,-21,-6,2,-31,-33,9
CA,Canada,Ontario,Frontenac County,,"Kingston, Frontenac and Lennox & Addington Public Health",0.778199552,2020-10-29,-19,-3,-6,-34,-34,9
CA,Canada,Ontario,Frontenac County,,"Kingston, Frontenac and Lennox & Addington Public Health",0.778199552,2020-10-30,-18,-9,0,-32,-31,9
CA,Canada,Ontario,Frontenac County,,"Kingston, Frontenac and Lennox & Addington Public Health",0.778199552,2020-10-31,-17,-2,75,-15,-9,1
CA,Canada,Ontario,Frontenac County,,"Kingston, Frontenac and Lennox & Addington Public Health",0.778199552,2020-11-01,-28,-18,-28,-45,-21,5
CA,Canada,Ontario,Frontenac County,,"Kingston, Frontenac and Lennox & Addington Public Health",0.778199552,2020-11-02,-24,-12,-15,-40,-36,10
CA,Canada,Ontario,Frontenac County,,"Kingston, Frontenac and Lennox & Addington Public Health",0.778199552,2020-11-03,-25,-12,-12,-40,-35,10
CA,Canada,Ontario,Frontenac County,,"Kingston, Frontenac and Lennox & Addington Public Health",0.778199552,2020-11-04,-26,-13,29,-41,-35,10
CA,Canada,Ontario,Frontenac County,,"Kingston, Frontenac and Lennox & Addington Public Health",0.778199552,2020-11-05,-24,-7,16,-39,-32,10
CA,Canada,Ontario,Frontenac County,,"Kingston, Frontenac and Lennox & Addington Public Health",0.778199552,2020-11-06,-25,-19,36,-39,-32,11
CA,Canada,Ontario,Frontenac County,,"Kingston, Frontenac and Lennox & Addington Public Health",0.778199552,2020-11-07,-18,-11,140,-20,-9,2
CA,Canada,Ontario,Frontenac County,,"Kingston, Frontenac and Lennox & Addington Public Health",0.778199552,2020-11-08,-23,-16,96,-37,-16,3
CA,Canada,Ontario,Frontenac County,,"Kingston, Frontenac and Lennox & Addington Public Health",0.778199552,2020-11-09,-23,-12,31,-39,-34,10
CA,Canada,Ontario,Frontenac County,,"Kingston, Frontenac and Lennox & Addington Public Health",0.778199552,2020-11-10,-21,-9,32,-33,-33,9
CA,Canada,Ontario,Frontenac County,,"Kingston, Frontenac and Lennox & Addington Public Health",0.778199552,2020-11-11,-23,-12,1,-40,-42,12
CA,Canada,Ontario,Frontenac County,,"Kingston, Frontenac and Lennox & Addington Public Health",0.778199552,2020-11-12,-21,-8,3,-33,-34,10
CA,Canada,Ontario,Frontenac County,,"Kingston, Frontenac and Lennox & Addington Public Health",0.778199552,2020-11-13,-23,-16,-11,-37,-31,12
CA,Canada,Ontario,Frontenac County,,"Kingston, Frontenac and Lennox & Addington Public Health",0.778199552,2020-11-14,-17,-10,71,-18,-12,3
CA,Canada,Ontario,Frontenac County,,"Kingston, Frontenac and Lennox & Addington Public Health",0.778199552,2020-11-15,-29,-23,-28,-41,-19,6
CA,Canada,Ontario,Frontenac County,,"Kingston, Frontenac and Lennox & Addington Public Health",0.778199552,2020-11-16,-24,-11,-25,-41,-36,11
CA,Canada,Ontario,Frontenac County,,"Kingston, Frontenac and Lennox & Addington Public Health",0.778199552,2020-11-17,-24,-14,-20,-36,-34,11
CA,Canada,Ontario,Frontenac County,,"Kingston, Frontenac and Lennox & Addington Public Health",0.778199552,2020-11-18,-26,-14,-26,-36,-33,11
CA,Canada,Ontario,Frontenac County,,"Kingston, Frontenac and Lennox & Addington Public Health",0.778199552,2020-11-19,-24,-8,-15,-31,-32,11
CA,Canada,Ontario,Frontenac County,,"Kingston, Frontenac and Lennox & Addington Public Health",0.778199552,2020-11-20,-23,-16,-2,-30,-31,12
CA,Canada,Ontario,Frontenac County,,"Kingston, Frontenac and Lennox & Addington Public Health",0.778199552,2020-11-21,-17,-8,40,-12,-12,3
CA,Canada,Ontario,Frontenac County,,"Kingston, Frontenac and Lennox & Addington Public Health",0.778199552,2020-11-22,-29,-21,-25,-40,-22,7
CA,Canada,Ontario,Frontenac County,,"Kingston, Frontenac and Lennox & Addington Public Health",0.778199552,2020-11-23,-24,-11,-29,-34,-36,11
CA,Canada,Ontario,Frontenac County,,"Kingston, Frontenac and Lennox & Addington Public Health",0.778199552,2020-11-24,-23,-11,-27,-33,-34,11
CA,Canada,Ontario,Frontenac County,,"Kingston, Frontenac and Lennox & Addington Public Health",0.778199552,2020-11-25,-25,-15,-29,-32,-35,12
CA,Canada,Ontario,Frontenac County,,"Kingston, Frontenac and Lennox & Addington Public Health",0.778199552,2020-11-26,-21,-5,-28,-30,-33,11
CA,Canada,Ontario,Frontenac County,,"Kingston, Frontenac and Lennox & Addington Public Health",0.778199552,2020-11-27,-22,-18,-16,-30,-31,11
CA,Canada,Ontario,Frontenac County,,"Kingston, Frontenac and Lennox & Addington Public Health",0.778199552,2020-11-28,-14,-7,30,-12,-11,3
CA,Canada,Ontario,Frontenac County,,"Kingston, Frontenac and Lennox & Addington Public Health",0.778199552,2020-11-29,-20,-12,32,-33,-17,4
CA,Canada,Ontario,Frontenac County,,"Kingston, Frontenac and Lennox & Addington Public Health",0.778199552,2020-11-30,-23,-12,-42,-36,-35,11
CA,Canada,Ontario,Frontenac County,,"Kingston, Frontenac and Lennox & Addington Public Health",0.778199552,2020-12-01,-21,-7,-40,-34,-34,11
CA,Canada,Ontario,Frontenac County,,"Kingston, Frontenac and Lennox & Addington Public Health",0.778199552,2020-12-02,-27,-13,-31,-37,-33,12
CA,Canada,Ontario,Frontenac County,,"Kingston, Frontenac and Lennox & Addington Public Health",0.778199552,2020-12-03,-21,-7,-29,-32,-31,11
CA,Canada,Ontario,Frontenac County,,"Kingston, Frontenac and Lennox & Addington Public Health",0.778199552,2020-12-04,-25,-20,-45,-37,-31,13
CA,Canada,Ontario,Frontenac County,,"Kingston, Frontenac and Lennox & Addington Public Health",0.778199552,2020-12-05,-19,-6,2,-17,-13,4
CA,Canada,Ontario,Frontenac County,,"Kingston, Frontenac and Lennox & Addington Public Health",0.778199552,2020-12-06,-25,-15,5,-38,-21,6
CA,Canada,Ontario,Frontenac County,,"Kingston, Frontenac and Lennox & Addington Public Health",0.778199552,2020-12-07,-22,-10,-27,-36,-35,11
CA,Canada,Ontario,Frontenac County,,"Kingston, Frontenac and Lennox & Addington Public Health",0.778199552,2020-12-08,-23,-12,-30,-34,-32,11
CA,Canada,Ontario,Frontenac County,,"Kingston, Frontenac and Lennox & Addington Public Health",0.778199552,2020-12-09,-29,-14,-38,-39,-34,13
CA,Canada,Ontario,Frontenac County,,"Kingston, Frontenac and Lennox & Addington Public Health",0.778199552,2020-12-10,-20,-2,-25,-28,-33,11
CA,Canada,Ontario,Frontenac County,,"Kingston, Frontenac and Lennox & Addington Public Health",0.778199552,2020-12-11,-22,-12,-14,-32,-31,12
CA,Canada,Ontario,Frontenac County,,"Kingston, Frontenac and Lennox & Addington Public Health",0.778199552,2020-12-12,-21,-5,-8,-17,-12,4
CA,Canada,Ontario,Frontenac County,,"Kingston, Frontenac and Lennox & Addington Public Health",0.778199552,2020-12-13,-27,-15,-6,-38,-21,6
CA,Canada,Ontario,Frontenac County,,"Kingston, Frontenac and Lennox & Addington Public Health",0.778199552,2020-12-14,-21,-5,-26,-34,-37,12
CA,Canada,Ontario,Frontenac County,,"Kingston, Frontenac and Lennox & Addington Public Health",0.778199552,2020-12-15,-21,-7,-31,-31,-36,11
CA,Canada,Ontario,Frontenac County,,"Kingston, Frontenac and Lennox & Addington Public Health",0.778199552,2020-12-16,-24,-12,-48,-33,-36,13
CA,Canada,Ontario,Frontenac County,,"Kingston, Frontenac and Lennox & Addington Public Health",0.778199552,2020-12-17,-22,-4,-46,-32,-34,12
